time,ax,ay,az,wx,wy,wz,Bx,By,Bz,latitude,longitude,altitude,speed
2024-11-15T22:06:19.031Z,-0.3519,1.8140,1.6832,0.1541,-0.3861,0.2443,30.6388,-11.8518,-129.9403,37.42278984727376,-122.16387303035751,29.6727,0.0436
2024-11-15T22:06:19.042Z,-0.0530,1.6293,1.9823,0.3002,-0.3281,0.2035,30.3293,-12.1254,-130.0762,37.42278984727376,-122.16387303035751,29.6727,0.0436
2024-11-15T22:06:19.051Z,-0.0530,1.6293,1.9823,0.2977,-0.1891,0.1810,30.1255,-12.5429,-129.4127,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.061Z,0.0205,1.6044,1.9576,0.2290,-0.0217,0.1564,30.0104,-12.5907,-130.0569,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.073Z,0.0493,1.6316,1.4337,0.1151,0.1218,0.1376,30.0104,-12.5907,-130.0569,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.082Z,0.0493,1.6316,1.4337,-0.0105,0.2141,0.1234,29.9905,-12.5571,-129.8717,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.092Z,0.0375,1.5913,1.1354,-0.1134,0.2663,0.1021,30.3438,-12.7263,-129.7759,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.102Z,-0.1247,1.4193,1.0228,-0.1134,0.2663,0.1021,30.3438,-12.7263,-129.7759,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.111Z,-0.1247,1.4193,1.0228,-0.1785,0.3144,0.0775,30.4437,-12.6772,-129.5385,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.121Z,-0.1936,1.2063,1.1810,-0.1652,0.3329,0.0936,30.6061,-12.5804,-129.5871,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.133Z,-0.4119,0.6008,1.4791,-0.1652,0.3329,0.0936,30.8650,-12.4498,-129.1880,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.141Z,-0.4119,0.6008,1.4791,-0.1084,0.4386,0.1866,31.2001,-12.3104,-129.2204,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.151Z,-0.4776,0.4316,1.5002,-0.0815,0.4950,0.2429,31.2215,-12.4357,-129.0124,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.162Z,-0.6511,0.2927,1.1846,-0.0593,0.5096,0.2992,31.4364,-12.4702,-128.9445,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.171Z,-0.6511,0.2927,1.1846,-0.0264,0.4651,0.3532,31.6478,-12.5535,-128.8246,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.182Z,-0.7141,0.3412,0.8836,0.0127,0.3465,0.3826,31.7604,-12.6129,-128.4643,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.192Z,-0.5981,0.4484,0.4858,0.0666,0.1990,0.3716,32.0037,-12.6392,-128.8714,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.201Z,-0.5981,0.4484,0.4858,0.1185,0.0697,0.3263,31.9858,-12.8263,-128.5782,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.212Z,-0.4164,0.4686,0.5310,0.1547,-0.0223,0.2572,31.9227,-13.0276,-128.3271,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.222Z,-0.1987,0.2876,0.6527,0.1547,-0.0223,0.2572,32.0147,-13.0899,-128.2724,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.232Z,-0.1987,0.2876,0.6527,0.1755,-0.0712,0.1465,31.8740,-13.3105,-128.2169,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.242Z,-0.2350,0.1078,0.6052,0.1486,-0.0333,0.1375,31.7404,-13.4017,-128.1366,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.251Z,-0.4526,-0.3332,0.2823,0.1486,-0.0333,0.1375,31.6206,-13.3103,-128.2922,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.262Z,-0.4526,-0.3332,0.2823,0.0543,0.0703,0.1796,31.8248,-13.7252,-128.2550,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.272Z,-0.4054,-0.5686,0.0156,0.0268,0.1221,0.1990,31.8281,-13.6856,-127.9024,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.283Z,-0.0013,-0.8762,-0.4281,0.0268,0.1221,0.1990,32.0616,-13.8878,-128.1997,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.291Z,-0.0013,-0.8762,-0.4281,0.1315,0.0718,0.1634,32.0902,-13.9950,-127.7309,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.301Z,0.2297,-1.0017,-0.7186,0.2660,-0.0818,0.1200,32.0340,-13.9906,-127.8438,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.312Z,0.2397,-1.0651,-1.4205,0.2660,-0.0818,0.1200,31.8769,-14.4762,-128.0312,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.321Z,0.2397,-1.0651,-1.4205,0.4819,-0.4821,0.0098,31.6735,-14.5280,-127.9356,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.332Z,0.0395,-0.9673,-1.8289,0.4819,-0.4821,0.0098,31.3128,-14.7137,-128.0969,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.342Z,0.0395,-0.9673,-1.8289,0.4410,-0.3533,-0.0879,31.0069,-14.9912,-128.0816,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.351Z,-0.0153,-0.4479,-1.9587,0.3298,-0.0862,-0.1250,30.9600,-15.0755,-128.3626,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.362Z,0.0920,-0.3071,-1.9293,0.1916,0.2128,-0.1607,31.0344,-15.2850,-128.1513,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.372Z,0.0920,-0.3071,-1.9293,0.1916,0.2128,-0.1607,31.3907,-15.3162,-127.8719,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.382Z,0.1217,-0.1660,-2.2076,0.0579,0.4380,-0.1770,31.6252,-15.3567,-127.6757,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.391Z,-0.0717,-0.1635,-2.3864,-0.0489,0.5310,-0.1571,31.8761,-15.0780,-127.8154,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.401Z,-0.0717,-0.1635,-2.3864,-0.1106,0.5086,-0.1078,32.0240,-15.2386,-127.7151,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.412Z,-0.6350,0.0217,-2.3605,-0.1001,0.3329,-0.0254,32.0240,-15.2386,-127.7151,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.422Z,-0.7666,0.1996,-2.0668,-0.0535,0.2550,-0.0069,32.0880,-15.0959,-127.7036,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.433Z,-0.6200,0.4603,-1.5214,-0.0015,0.1828,0.0100,32.3638,-14.8691,-127.0072,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.442Z,-0.6200,0.4603,-1.5214,0.0387,0.0953,0.0323,32.6484,-14.9983,-127.1140,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.452Z,-0.5755,0.5695,-1.4208,0.0821,-0.0211,0.0516,32.5870,-14.9697,-127.5558,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.462Z,-0.5755,0.5695,-1.4208,0.1569,-0.1200,0.0485,32.6403,-14.8884,-127.2914,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.472Z,-0.5200,0.8612,-1.1631,0.2684,-0.1499,0.0228,32.4990,-15.2236,-127.2891,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.482Z,-0.4634,1.0331,-0.6849,0.3936,-0.0868,-0.0141,32.4607,-15.2060,-127.1528,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.492Z,-0.4634,1.0331,-0.6849,0.4855,0.0864,0.0043,32.3390,-15.6570,-127.3012,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.501Z,-0.3343,1.0084,0.6492,0.4855,0.0864,0.0043,32.5582,-15.7465,-127.1515,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.511Z,-0.5322,0.6391,1.2309,0.4846,0.3470,0.1253,32.7112,-16.1115,-127.0258,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.522Z,-0.5322,0.6391,1.2309,0.2554,0.8399,0.4869,33.0002,-16.2387,-127.1608,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.531Z,-0.9589,-0.0126,0.9679,0.2554,0.8399,0.4869,33.4643,-16.7463,-126.2487,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.541Z,-0.8204,0.0549,0.6069,0.1005,0.9596,0.5935,33.8683,-16.9398,-125.9898,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.551Z,-0.8204,0.0549,0.6069,-0.0784,0.9457,0.6269,34.0723,-17.1131,-125.6007,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.561Z,-0.2039,0.5658,-0.4724,-0.2637,0.8153,0.5999,34.5072,-17.1713,-125.6828,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.571Z,0.1092,0.8877,-0.6668,-0.4310,0.6030,0.5321,34.7309,-17.0316,-125.4594,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.581Z,0.1092,0.8877,-0.6668,-0.5461,0.3598,0.4298,35.0504,-16.7733,-125.6487,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.591Z,0.5720,0.9536,0.1436,-0.5884,0.0985,0.2974,34.9305,-16.5755,-125.6366,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.602Z,0.7333,0.7712,0.7237,-0.5544,-0.1654,0.1661,34.9219,-16.4690,-125.5575,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.611Z,0.7333,0.7712,0.7237,-0.4529,-0.3819,0.0733,34.6079,-16.2282,-125.4900,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.621Z,0.7436,0.1432,1.8827,-0.2767,-0.4420,0.0556,34.4193,-16.1456,-125.7111,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.631Z,0.4700,-0.0975,2.7471,-0.0339,-0.2936,0.1115,34.4193,-16.1456,-125.7111,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.641Z,0.4700,-0.0975,2.7471,0.2253,-0.0180,0.1943,34.2797,-16.3052,-125.4480,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.651Z,0.1734,-0.2466,3.3822,0.4092,0.2043,0.2678,34.4410,-16.8210,-125.3973,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.661Z,0.2201,-0.2493,2.3455,0.4735,0.2662,0.2975,34.5077,-17.0425,-125.2935,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.671Z,0.2201,-0.2493,2.3455,0.4158,0.2143,0.2907,34.4336,-17.1835,-125.2840,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.682Z,0.4525,0.0260,-0.0731,0.2786,0.1168,0.2339,34.3996,-17.3252,-125.1799,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.691Z,0.6396,0.1963,-0.6782,0.1066,0.0059,0.1301,34.5245,-17.6218,-125.2697,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.701Z,0.6396,0.1963,-0.6782,-0.0406,-0.0747,-0.0015,34.3597,-17.4065,-125.1727,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.711Z,0.9416,0.1634,-0.6312,-0.1264,-0.0968,-0.1278,34.4205,-17.0889,-125.1409,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.721Z,1.0071,-0.1378,-0.2668,-0.1404,-0.0685,-0.1988,34.3698,-17.0461,-125.1864,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.734Z,0.6450,-0.6557,0.0835,-0.1071,0.0146,-0.2123,34.6263,-16.9175,-124.9286,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.742Z,0.6450,-0.6557,0.0835,-0.0487,0.1206,-0.1774,34.4644,-16.8598,-125.0133,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.751Z,0.4445,-0.6998,-0.2253,-0.0413,0.1538,-0.1186,34.4644,-16.8598,-125.0133,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.761Z,0.4445,-0.6998,-0.2253,-0.1129,0.0684,-0.0638,34.4360,-16.6478,-124.9317,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.771Z,0.2129,-0.4531,-1.8334,-0.2493,-0.1017,-0.0411,34.5017,-16.4772,-125.1066,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.781Z,0.1779,-0.1658,-2.4408,-0.4502,-0.3530,-0.0532,34.5341,-16.3407,-124.9553,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.791Z,0.1779,-0.1658,-2.4408,-0.6942,-0.6554,-0.0851,34.1259,-16.0629,-124.9299,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.801Z,0.3268,0.2653,-3.1091,-0.9317,-0.9374,-0.1164,33.7800,-15.4580,-125.3456,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.811Z,0.3844,0.4151,-2.8520,-1.1174,-1.1433,-0.1426,33.1755,-14.9110,-125.8882,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.821Z,0.3844,0.4151,-2.8520,-1.2205,-1.2332,-0.1624,32.6145,-14.2244,-126.2865,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.831Z,0.7579,0.2522,-1.3814,-1.2253,-1.1801,-0.1781,32.0010,-13.6093,-126.4761,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.841Z,0.8125,0.2424,-0.5017,-1.1367,-0.9809,-0.1860,31.5527,-12.8806,-126.5271,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.851Z,0.8125,0.2424,-0.5017,-0.9839,-0.6733,-0.1843,31.1058,-12.4143,-127.1722,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.861Z,0.8611,0.0707,0.7142,-0.7884,-0.3290,-0.1687,31.0423,-11.6663,-127.2204,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.871Z,0.7348,0.1300,0.9160,-0.5691,-0.0085,-0.1511,30.8429,-11.2869,-127.1232,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.881Z,0.7348,0.1300,0.9160,-0.3518,0.2545,-0.1413,31.0345,-11.3025,-127.1226,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.891Z,0.4343,0.2733,0.5353,-0.1406,0.4672,-0.1200,31.3771,-11.0475,-126.9910,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.901Z,0.2634,0.2733,0.0586,0.0446,0.6270,-0.0784,31.6853,-11.0566,-126.9921,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.911Z,0.2634,0.2733,0.0586,0.1776,0.7431,-0.0116,32.1638,-11.0126,-126.7079,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.921Z,-0.1280,0.3534,-1.2791,0.2526,0.7959,0.0923,32.6627,-11.1252,-126.4104,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.931Z,-0.1608,0.4138,-1.9507,0.2853,0.7860,0.2101,32.9788,-11.2960,-126.1459,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.941Z,-0.1608,0.4138,-1.9507,0.3068,0.7088,0.3212,33.2702,-11.8053,-126.0125,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.951Z,-0.0789,0.9728,-2.4398,0.3397,0.5960,0.3973,33.4298,-12.0267,-125.8626,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.961Z,0.0463,1.2853,-2.3279,0.3825,0.4664,0.4253,33.6432,-12.5275,-125.3332,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.971Z,0.0463,1.2853,-2.3279,0.4195,0.3100,0.4114,33.8524,-12.6490,-125.5020,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.981Z,0.2143,1.8298,-1.9353,0.4573,0.1508,0.3738,33.8524,-12.6490,-125.5020,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:19.992Z,0.1774,2.0181,-1.6451,0.4737,0.0310,0.3316,33.6880,-13.4164,-125.2341,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:20.001Z,0.1774,2.0181,-1.6451,0.4791,-0.0555,0.2872,33.6216,-13.7778,-125.3912,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:20.011Z,0.2340,2.1972,-0.9757,0.4820,-0.1331,0.2507,33.6366,-14.1205,-125.5141,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:20.021Z,0.2320,2.1774,-0.5549,0.4947,-0.1737,0.2238,33.7577,-14.6337,-125.2594,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:20.032Z,0.2320,2.1774,-0.5549,0.5246,-0.1897,0.2088,33.7577,-14.6337,-125.2594,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:20.042Z,0.0523,2.2238,0.4663,0.5622,-0.1889,0.2148,33.2578,-15.1208,-125.4457,37.42278892426102,-122.16387637850868,29.6760,0.2054
2024-11-15T22:06:20.051Z,-0.0912,2.1452,0.9153,0.5967,-0.1770,0.2308,33.1039,-15.6060,-125.2714,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.062Z,-0.0912,2.1452,0.9153,0.6027,-0.1601,0.2483,32.9723,-15.8325,-125.0710,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.071Z,-0.2388,1.8798,1.3729,0.5687,-0.1731,0.2493,32.9723,-15.8325,-125.0710,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.082Z,-0.1773,1.6202,1.3035,0.4798,-0.2966,0.2310,33.0567,-16.2518,-125.0954,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.091Z,-0.1773,1.6202,1.3035,0.3619,-0.5240,0.1974,32.7791,-16.5696,-125.0550,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.101Z,0.0871,1.0693,1.1130,0.2684,-0.7425,0.1630,32.4260,-16.7329,-125.3689,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.111Z,-0.0070,0.8174,1.7499,0.2409,-0.8746,0.1372,32.0360,-16.8891,-124.8982,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.121Z,-0.0070,0.8174,1.7499,0.2887,-0.7894,0.1515,31.5405,-17.0012,-125.5386,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.131Z,-0.1842,0.0498,3.8465,0.3788,-0.3834,0.2158,31.3023,-17.3766,-125.8439,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.141Z,-0.4232,-0.2346,4.7715,0.4389,0.2469,0.3333,31.3635,-17.7439,-125.3520,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.151Z,-0.4232,-0.2346,4.7715,0.4023,0.9115,0.4974,31.5546,-17.8793,-124.8226,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.161Z,-0.6252,-0.4605,3.9839,0.2739,1.5313,0.6698,32.0579,-18.2881,-124.4286,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.171Z,-0.5087,-0.3431,2.9751,0.0781,1.9696,0.8010,32.9273,-18.6351,-123.8804,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.182Z,-0.5087,-0.3431,2.9751,-0.1420,2.0950,0.8952,33.7308,-18.8431,-123.4611,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.191Z,-0.5423,0.1860,0.5652,-0.3406,1.9233,0.9258,34.7439,-18.9634,-122.8443,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.201Z,-0.4878,0.4567,-0.2264,-0.4793,1.5294,0.8878,35.4922,-18.9903,-122.5521,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.211Z,-0.4878,0.4567,-0.2264,-0.5372,0.9859,0.7779,35.9586,-18.8215,-121.9975,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.221Z,-0.0596,0.5219,-0.5313,-0.5002,0.4158,0.6090,36.0274,-18.9135,-121.9386,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.232Z,0.2281,0.4589,0.0267,-0.3743,-0.0474,0.4207,35.8690,-18.7692,-122.0700,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.241Z,0.2281,0.4589,0.0267,-0.1968,-0.3499,0.2483,35.5949,-18.8691,-121.8939,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.251Z,0.5155,0.2318,1.3577,-0.0212,-0.5267,0.1100,35.2469,-18.8186,-122.4257,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.261Z,0.4889,0.0388,1.4100,0.1197,-0.5918,0.0212,34.8801,-18.8759,-122.4580,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.271Z,0.4889,0.0388,1.4100,0.2105,-0.5407,-0.0310,34.7943,-18.7501,-122.4999,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.282Z,0.3591,-0.2577,0.9311,0.2254,-0.4203,-0.0465,34.5410,-19.2645,-122.2921,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.292Z,0.3269,-0.4025,0.3927,0.1624,-0.2745,-0.0526,34.5357,-19.2727,-122.2790,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.301Z,0.3269,-0.4025,0.3927,0.0335,-0.1126,-0.0648,34.4870,-18.9544,-122.3986,37.42278976024421,-122.16388501440674,29.6417,0.5999
2024-11-15T22:06:20.311Z,0.5780,-0.4075,-0.7709,-0.1319,0.0331,-0.1005,34.5145,-18.9959,-122.5486,37.42278976024421,-122.16388501440674,29.6417,0.5999
