time,ax,ay,az,wx,wy,wz,Bx,By,Bz,latitude,longitude,altitude,speed
2024-11-15T22:02:54.229Z,0.1557,0.2476,0.5598,0.1484,-0.0246,0.0142,35.7347,-9.0976,-127.4659,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.238Z,0.0364,0.3028,0.1998,0.1747,0.0613,0.1504,35.5325,-9.4797,-127.6748,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.249Z,-0.0968,0.4475,-0.5988,0.1111,0.0367,0.2047,35.6661,-9.6463,-127.6689,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.258Z,-0.0968,0.4475,-0.5988,0.0461,0.0121,0.2333,35.7982,-9.5431,-127.6805,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.268Z,0.0078,0.5418,-0.8005,-0.0137,-0.0203,0.2241,35.7323,-9.7456,-127.5491,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.279Z,0.2395,0.5421,-0.7975,-0.0571,-0.1047,0.1678,35.4359,-9.6846,-127.2718,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.288Z,0.2395,0.5421,-0.7975,-0.1143,-0.2601,0.0776,35.6161,-9.7392,-127.2762,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.299Z,0.1778,0.4737,-0.6282,-0.1809,-0.3960,-0.0291,35.3873,-9.7343,-127.6184,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.308Z,-0.0483,0.7346,-0.3775,-0.2277,-0.5053,-0.0927,35.1290,-9.5932,-127.8250,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.318Z,-0.0483,0.7346,-0.3775,-0.2672,-0.6091,-0.1627,34.9064,-9.4002,-127.9393,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.329Z,-0.1428,0.7036,-0.0282,-0.3085,-0.6810,-0.2586,34.4443,-9.2173,-128.1188,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.338Z,-0.1428,0.7036,-0.0282,-0.2937,-0.6968,-0.2716,34.4443,-9.2173,-128.1188,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.349Z,0.1385,0.4308,0.2882,-0.2190,-0.6611,-0.2272,33.9546,-9.0943,-128.5362,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.358Z,-0.0530,0.4846,0.5187,-0.1234,-0.5894,-0.1569,33.6574,-8.7505,-128.2650,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.369Z,-0.2533,0.6041,0.5291,-0.0306,-0.4968,-0.0666,33.2747,-8.5689,-128.8173,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.379Z,-0.2533,0.6041,0.5291,0.0463,-0.3878,0.0202,33.2037,-8.5999,-128.8214,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.389Z,-0.2980,0.7543,0.1843,0.0725,-0.2542,0.0845,32.7847,-8.6458,-129.1554,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.400Z,-0.0894,1.2870,-0.8800,0.0725,-0.2542,0.0845,32.6084,-8.5531,-129.1202,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.409Z,-0.0894,1.2870,-0.8800,0.0317,-0.0093,0.1099,32.7477,-8.6028,-129.1618,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.418Z,0.0235,1.5212,-1.3035,0.0317,-0.0093,0.1099,32.5723,-8.7048,-128.8699,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.429Z,0.0235,1.5212,-1.3035,-0.0251,0.1181,0.1058,32.6930,-8.9171,-128.8682,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.439Z,-0.2362,1.9865,-1.5325,-0.0618,0.0961,0.1490,32.5317,-8.6385,-129.0314,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.449Z,-0.4975,2.1293,-1.5863,-0.0618,0.0961,0.1490,32.7852,-8.6460,-128.9665,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.458Z,-0.4975,2.1293,-1.5863,-0.1025,0.0491,0.1882,32.9129,-8.9210,-128.9505,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.468Z,-0.9863,2.2809,-1.3390,-0.1574,0.0115,0.2198,32.8455,-8.6846,-128.9335,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.478Z,-0.8460,2.3227,-1.1662,-0.1920,-0.0180,0.2369,32.7121,-8.6270,-129.1573,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.488Z,-0.8460,2.3227,-1.1662,-0.2020,-0.0341,0.2316,32.5704,-8.4666,-129.1733,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.499Z,-0.4909,2.0862,-0.8735,-0.1907,-0.0101,0.2070,32.6720,-8.5301,-128.9790,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.508Z,-0.3573,2.0763,-0.6602,-0.1777,0.0466,0.1748,32.8678,-8.4814,-128.9870,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.518Z,-0.3573,2.0763,-0.6602,-0.1711,0.1098,0.1378,32.8621,-8.4965,-128.6914,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.528Z,-0.0727,1.9288,-0.7639,-0.1685,0.1817,0.1113,33.0344,-8.3958,-128.9083,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.538Z,-0.1814,1.9745,-0.7874,-0.1677,0.2418,0.1028,33.2310,-8.3776,-128.4976,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.551Z,-0.5788,2.0365,-0.7979,-0.1651,0.2959,0.1267,33.2415,-8.1665,-128.6552,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.559Z,-0.5788,2.0365,-0.7979,-0.1478,0.3529,0.1651,33.4156,-8.4175,-128.6464,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.569Z,-0.5521,2.0401,-0.7775,-0.1207,0.4045,0.1803,33.6290,-8.3964,-128.5349,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.578Z,-0.5521,2.0401,-0.7775,-0.0865,0.4731,0.1886,33.9368,-8.4016,-128.2314,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.588Z,-0.2995,1.9617,-0.6763,-0.0370,0.5270,0.1779,34.1405,-8.4944,-127.8688,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.599Z,-0.0721,1.9626,-0.6119,0.0247,0.5490,0.1389,34.5242,-8.2335,-127.7364,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.608Z,-0.0721,1.9626,-0.6119,0.0848,0.5378,0.0829,34.8858,-8.6634,-127.9803,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.618Z,0.1871,2.0167,-0.7331,0.1166,0.4887,0.0168,35.0803,-8.5578,-127.4929,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.628Z,0.2977,2.0551,-0.9185,0.1169,0.4279,-0.0494,35.1495,-8.6711,-127.6022,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.638Z,0.2977,2.0551,-0.9185,0.0788,0.3687,-0.0913,35.4585,-8.7020,-127.4709,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.651Z,0.1584,2.1681,-1.0883,0.0253,0.3214,-0.1097,35.6398,-8.5891,-127.3394,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.659Z,0.0149,2.1608,-0.9107,-0.0091,0.2876,-0.1095,35.8045,-8.5520,-127.3418,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.669Z,0.0149,2.1608,-0.9107,-0.0170,0.2723,-0.1069,35.9929,-8.7045,-127.2789,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.678Z,-0.0871,2.0480,-0.0420,0.0047,0.2716,-0.1138,35.9929,-8.7045,-127.2789,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.688Z,-0.0087,2.0132,0.3861,0.0369,0.2780,-0.1239,36.0445,-8.5712,-127.1132,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.700Z,-0.0087,2.0132,0.3861,0.0785,0.2582,-0.1434,36.2180,-8.6557,-126.6617,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.709Z,0.0385,1.8723,0.9761,0.1247,0.2016,-0.1758,36.4875,-8.6445,-127.0761,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.718Z,0.0714,1.7898,1.2252,0.1808,0.1264,-0.2137,36.5045,-8.6053,-126.7260,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.728Z,0.0714,1.7898,1.2252,0.2309,0.0392,-0.2518,36.3353,-8.4328,-127.0661,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.738Z,0.0234,1.4192,1.6952,0.2542,-0.0359,-0.2785,36.4129,-8.5945,-127.0748,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.749Z,0.0150,1.3210,1.7919,0.2332,-0.0989,-0.2955,36.3983,-8.7108,-126.7673,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.759Z,0.0150,1.3210,1.7919,0.1754,-0.1677,-0.2812,36.0919,-8.4952,-126.9438,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.768Z,-0.1981,1.0398,1.9034,0.1157,-0.2590,-0.2496,36.1735,-8.7576,-127.2657,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.778Z,-0.1950,0.9354,1.9719,0.0787,-0.3784,-0.2391,36.0145,-8.5538,-127.0769,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.788Z,-0.1950,0.9354,1.9719,0.0646,-0.4484,-0.2597,35.9686,-8.5578,-127.0749,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.800Z,0.6214,1.2690,2.3064,0.0551,-0.4055,-0.2869,35.6612,-8.2965,-127.1592,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.809Z,0.7562,1.1349,2.5015,0.0640,-0.2592,-0.2871,35.7544,-8.3883,-127.3530,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.818Z,0.7562,1.1349,2.5015,0.0974,-0.0758,-0.2789,35.5786,-8.4001,-127.4258,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.828Z,0.4286,0.2441,2.9509,0.1793,0.0982,-0.2648,35.4137,-8.3288,-127.2366,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.838Z,0.2911,-0.1102,3.1348,0.3141,0.2270,-0.2377,35.6983,-8.4761,-126.8961,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.849Z,0.2911,-0.1102,3.1348,0.4943,0.2644,-0.2079,35.8256,-8.8980,-127.1478,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.858Z,0.1360,-0.4162,3.0613,0.6813,0.2306,-0.2014,35.6809,-9.0717,-126.7816,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.869Z,0.3363,-0.3469,2.4909,0.7966,0.1708,-0.2217,36.0066,-9.3258,-126.7374,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.878Z,0.3363,-0.3469,2.4909,0.8035,0.1189,-0.2532,36.1269,-9.8026,-126.4549,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.888Z,0.8212,0.0394,0.5388,0.7400,0.0605,-0.2799,36.0173,-9.9403,-126.5479,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.899Z,0.9588,0.2606,-0.2416,0.6103,-0.0102,-0.3057,36.0879,-10.1737,-126.4848,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.909Z,0.9588,0.2606,-0.2416,0.4330,-0.0821,-0.3139,35.9877,-10.3845,-126.2423,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.918Z,1.0728,0.8841,-1.4081,0.2335,-0.1417,-0.2892,35.7757,-10.4344,-126.3181,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.929Z,0.9454,0.9995,-1.6953,0.0438,-0.1652,-0.2310,35.6931,-10.2039,-126.4157,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.938Z,0.9454,0.9995,-1.6953,-0.1079,-0.1609,-0.1521,35.7939,-10.0522,-126.1528,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.949Z,0.6715,0.9868,-1.7480,-0.2173,-0.1291,-0.0647,35.6867,-10.0539,-126.3424,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.959Z,0.5186,0.8216,-1.6668,-0.2798,-0.0863,0.0150,35.5263,-9.6602,-125.7894,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.969Z,0.5186,0.8216,-1.6668,-0.2919,-0.0530,0.0784,35.6674,-9.6679,-125.9749,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.979Z,0.2541,0.5272,-1.6095,-0.2717,-0.0334,0.1301,35.3551,-9.7091,-126.1334,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.989Z,0.1687,0.3900,-1.6766,-0.2141,-0.0197,0.1722,35.4874,-9.5245,-126.1042,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:54.999Z,0.1687,0.3900,-1.6766,-0.1416,-0.0121,0.1961,35.4874,-9.5245,-126.1042,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.008Z,0.2615,0.3239,-1.9780,-0.0686,-0.0292,0.1990,35.5922,-9.5930,-125.9629,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.018Z,0.3832,0.3815,-2.3210,-0.0244,-0.0554,0.1897,35.4070,-9.5119,-125.7642,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.028Z,0.3832,0.3815,-2.3210,0.0018,-0.0682,0.1826,35.4532,-9.6756,-126.0127,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.038Z,0.5058,0.3560,-2.9753,0.0152,-0.0539,0.1804,35.5100,-9.6104,-126.0227,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.049Z,0.5527,0.3233,-3.0326,0.0418,-0.0231,0.1771,35.3491,-9.6812,-126.0919,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.059Z,0.5527,0.3233,-3.0326,0.1074,0.0157,0.1666,35.0920,-9.9590,-126.0131,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.068Z,0.7667,0.1709,-2.6519,0.2170,0.0538,0.1316,35.1480,-9.8838,-126.0412,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.078Z,0.9468,0.1759,-2.4255,0.3273,0.0830,0.0792,35.3089,-10.2516,-125.7796,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.088Z,0.9468,0.1759,-2.4255,0.3959,0.0991,0.0203,35.3072,-10.2681,-125.8839,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.099Z,1.1048,0.3891,-2.6875,0.3830,0.1106,-0.0226,35.5018,-10.4515,-125.6630,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.108Z,0.9779,0.4704,-2.8746,0.2991,0.1238,-0.0477,35.5637,-10.6178,-125.7356,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.118Z,0.9779,0.4704,-2.8746,0.1738,0.1277,-0.0484,35.4384,-10.8796,-125.7145,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.128Z,0.5980,0.7546,-2.5963,0.0331,0.1298,-0.0283,35.5778,-10.8582,-125.7325,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.138Z,0.4267,0.9193,-2.2026,-0.1046,0.1198,0.0093,35.6319,-10.9001,-125.7338,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.149Z,0.4267,0.9193,-2.2026,-0.2010,0.1134,0.0512,35.9216,-10.8116,-125.5781,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.158Z,0.1620,0.9114,-0.7548,-0.2177,0.0979,0.0936,35.7839,-10.7950,-125.9710,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.169Z,0.0975,0.8545,0.2688,-0.1412,0.0860,0.1337,35.9239,-10.6730,-125.8752,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.178Z,0.0975,0.8545,0.2688,0.0259,0.0796,0.1540,35.8580,-10.7035,-125.7393,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.188Z,0.2950,0.9340,2.2186,0.2155,0.1042,0.1539,35.9255,-10.9794,-125.5886,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.200Z,0.3467,0.8708,2.6135,0.3405,0.1604,0.1400,35.8685,-11.2592,-125.6009,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.209Z,0.3467,0.8708,2.6135,0.3406,0.2411,0.1415,36.0681,-11.3822,-125.5337,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.218Z,-0.1427,0.4003,2.2414,0.2336,0.3591,0.1707,36.1761,-11.5249,-125.7918,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.229Z,-0.5779,0.1098,2.1596,0.0666,0.4624,0.2432,36.4387,-11.7004,-125.2236,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.238Z,-0.5779,0.1098,2.1596,-0.0934,0.5033,0.3436,36.9256,-11.8577,-125.0329,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.250Z,-1.3249,-0.2235,2.5641,-0.2099,0.4448,0.4242,36.6796,-11.9458,-124.9952,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.259Z,-1.2983,-0.2772,2.8637,-0.2746,0.2535,0.4402,36.9104,-11.8547,-124.8871,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.269Z,-1.2983,-0.2772,2.8637,-0.3209,-0.0137,0.3640,37.0315,-11.7397,-124.5960,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.279Z,-0.1771,0.2447,2.7183,-0.4186,-0.2236,0.2327,36.6711,-11.5476,-124.7887,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.289Z,0.3408,0.5918,2.2380,-0.5981,-0.2879,0.1303,36.6711,-11.5476,-124.7887,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.299Z,0.3408,0.5918,2.2380,-0.7783,-0.2447,0.1043,36.3854,-11.1176,-124.5106,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.309Z,-0.3150,-0.2389,1.9879,-0.8979,-0.1459,0.1455,36.0286,-10.3739,-124.9834,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.320Z,-0.8798,-0.6032,2.4882,-0.8990,-0.0521,0.2316,36.0286,-10.3739,-124.9834,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.328Z,-0.8798,-0.6032,2.4882,-0.7790,-0.0055,0.3162,36.2288,-10.1829,-125.0914,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.338Z,-1.4054,-1.2916,3.6766,-0.5607,-0.0208,0.3630,36.0295,-9.8561,-125.3820,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.351Z,-1.2418,-1.4165,3.8731,-0.2616,-0.1009,0.3471,36.0605,-9.7492,-125.2732,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.359Z,-1.2418,-1.4165,3.8731,0.0691,-0.2289,0.2488,36.0627,-9.7804,-125.2931,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.368Z,-0.1719,-0.7973,3.1143,0.3316,-0.3270,0.0972,35.8292,-9.8332,-125.4305,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.379Z,0.3101,-0.2984,2.0329,0.4758,-0.3448,-0.0350,35.7800,-10.3839,-125.2126,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.388Z,0.3101,-0.2984,2.0329,0.4895,-0.2732,-0.1123,35.4804,-10.4664,-125.4809,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.399Z,0.2197,0.3259,-0.1967,0.3710,-0.1456,-0.1265,35.4400,-10.8813,-125.1965,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.409Z,-0.1143,0.5484,-1.0777,0.1498,0.0147,-0.0586,35.7845,-11.0027,-125.3001,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.418Z,-0.1143,0.5484,-1.0777,-0.0817,0.2074,0.1035,35.6363,-10.9895,-125.4414,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.428Z,-1.0241,0.6225,-1.5795,-0.2408,0.4057,0.3229,35.8562,-11.0509,-125.0486,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.439Z,-1.1584,0.6359,-1.0034,-0.2879,0.5571,0.5383,36.0600,-10.9010,-124.9795,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.450Z,-1.1584,0.6359,-1.0034,-0.2474,0.6264,0.6714,36.1980,-10.8107,-124.9127,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.458Z,-0.5894,0.3487,-0.1036,-0.1523,0.6396,0.7183,36.5593,-11.1576,-124.7779,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.468Z,-0.5894,0.3487,-0.1036,-0.0104,0.5978,0.6876,36.7213,-11.2515,-124.5014,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.478Z,-0.1133,0.0350,0.0934,0.1556,0.5068,0.5945,37.0105,-11.4548,-124.0699,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.488Z,0.7043,-0.1383,-0.2183,0.3204,0.3640,0.4600,37.1626,-11.7785,-123.9053,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.501Z,0.9539,-0.0854,-0.7358,0.4438,0.1891,0.3177,37.2254,-12.0984,-123.8424,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.508Z,0.9539,-0.0854,-0.7358,0.4985,0.0377,0.2078,37.1644,-12.6046,-124.0311,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.519Z,0.9457,0.1115,-2.1692,0.4727,-0.0643,0.1316,37.1059,-12.9234,-123.8592,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.528Z,0.9457,0.1115,-2.1692,0.3954,-0.1061,0.0943,36.9799,-12.9948,-123.6385,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.539Z,0.7954,0.1824,-2.7753,0.3051,-0.1216,0.0980,36.9382,-13.0238,-123.7439,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.549Z,0.3517,0.3330,-3.1749,0.2438,-0.1328,0.1332,37.0291,-13.4169,-123.5351,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.559Z,0.2205,0.4578,-3.0455,0.2301,-0.1616,0.1784,36.7561,-13.4191,-123.4618,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.569Z,0.2205,0.4578,-3.0455,0.2507,-0.1910,0.2066,36.7181,-13.5337,-123.8806,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.579Z,0.3835,0.6580,-2.6947,0.2866,-0.1971,0.2095,36.6133,-13.8225,-123.5331,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.589Z,0.3835,0.6580,-2.6947,0.3220,-0.1720,0.1738,36.6060,-14.1093,-123.4752,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.600Z,0.5677,0.6181,-2.5914,0.3520,-0.1268,0.1136,36.3884,-14.5316,-123.5584,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.609Z,0.7882,0.5879,-2.4424,0.3708,-0.0819,0.0534,36.3731,-14.6200,-123.6147,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.620Z,0.7882,0.5879,-2.4424,0.3691,-0.0280,0.0094,36.3467,-14.7854,-123.6032,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.628Z,0.7213,0.5598,-2.3204,0.3512,0.0153,-0.0013,36.3467,-14.7854,-123.6032,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.638Z,0.3358,0.7985,-2.0251,0.3019,0.0458,0.0130,36.3746,-15.1393,-123.6683,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.651Z,0.1361,0.8654,-1.8727,0.2200,0.0873,0.0363,36.4055,-15.2210,-123.7197,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.659Z,0.1361,0.8654,-1.8727,0.1158,0.1285,0.0516,36.3805,-15.3857,-123.4549,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.668Z,0.0850,0.9255,-1.3444,0.0314,0.1532,0.0518,36.6348,-15.4635,-123.0928,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.678Z,0.0850,0.9255,-1.3444,-0.0145,0.1521,0.0280,36.6857,-15.4876,-123.0454,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.688Z,0.1302,0.9422,-0.8143,0.0030,0.1267,-0.0240,36.7883,-15.4194,-123.0565,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.700Z,0.3665,0.9188,0.6620,0.0936,0.0800,-0.0995,36.8827,-15.4201,-123.0297,37.422782095345134,-122.16387083758447,29.1097,0.0000
2024-11-15T22:02:55.708Z,0.3665,0.9188,0.6620,0.2323,0.0202,-0.2053,36.7893,-15.5483,-122.9780,37.422782095345134,-122.16387083758447,29.1097,0.0000
