time,ax,ay,az,wx,wy,wz,Bx,By,Bz,latitude,longitude,altitude,speed
2024-11-15T22:01:13.956Z,0.4828,1.6269,-0.4834,-0.1992,-0.0030,-0.0359,33.8858,-6.1297,-127.6154,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:13.966Z,0.2904,1.6352,-0.4896,-0.2318,0.0435,0.0048,33.8768,-6.1094,-127.6646,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:13.976Z,-0.0376,1.5318,-0.5580,-0.2636,0.0625,0.0453,33.9711,-5.8066,-127.3776,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:13.989Z,-0.0807,1.5434,-0.5267,-0.2891,0.0585,0.0681,33.8532,-5.6549,-127.4424,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:13.997Z,-0.0807,1.5434,-0.5267,-0.2924,0.0260,0.0679,33.9587,-5.5705,-127.7722,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.006Z,0.1090,1.4479,-0.3339,-0.2716,-0.0204,0.0354,33.9587,-5.5705,-127.7722,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.016Z,0.1090,1.4479,-0.3339,-0.2357,-0.0663,-0.0176,34.0175,-5.4853,-127.4093,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.026Z,0.2432,1.4515,-0.2447,-0.1919,-0.0857,-0.0694,33.7672,-5.1937,-127.5642,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.037Z,0.4764,1.4819,-0.1669,-0.1500,-0.0789,-0.1150,33.7471,-4.9736,-127.4312,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.046Z,0.4764,1.4819,-0.1669,-0.1148,-0.0475,-0.1285,33.8992,-5.1296,-127.9235,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.056Z,0.4310,1.5169,-0.2418,-0.0875,-0.0104,-0.1061,33.7430,-4.8897,-127.6009,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.066Z,0.1955,1.5676,-0.3453,-0.0666,0.0231,-0.0667,33.5389,-5.0421,-127.5714,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.076Z,0.1955,1.5676,-0.3453,-0.0537,0.0642,-0.0181,33.9514,-4.8521,-127.7797,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.087Z,0.1293,1.6588,-0.4276,-0.0563,0.0879,0.0260,33.8592,-4.9660,-127.5485,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.096Z,0.1842,1.8229,-0.5049,-0.0592,0.0894,0.0523,34.0252,-5.0298,-127.7727,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.106Z,0.1842,1.8229,-0.5049,-0.0667,0.0668,0.0669,34.1863,-4.8789,-127.3905,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.116Z,0.2444,1.9502,-0.4866,-0.0816,0.0413,0.0803,34.0128,-4.8423,-127.3519,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.126Z,0.2849,1.9945,-0.3772,-0.1029,0.0059,0.0921,34.1833,-4.9484,-127.1763,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.137Z,0.2849,1.9945,-0.3772,-0.1191,-0.0198,0.0916,33.9406,-4.8575,-127.4300,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.146Z,0.2792,1.9964,-0.3163,-0.1238,-0.0255,0.0931,34.0322,-5.0330,-127.1066,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.156Z,0.2621,1.9126,-0.0604,-0.1203,-0.0155,0.0996,33.9024,-4.9577,-127.3288,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.166Z,0.2621,1.9126,-0.0604,-0.1031,0.0080,0.1120,33.8976,-4.6750,-127.3404,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.176Z,0.2479,1.9068,0.0767,-0.0820,0.0347,0.1313,33.9504,-4.7240,-127.4229,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.187Z,0.1956,1.8840,0.2564,-0.0678,0.0603,0.1540,33.8107,-4.6156,-127.6311,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.196Z,0.1956,1.8840,0.2564,-0.0645,0.0767,0.1719,33.9903,-4.6889,-127.2273,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.206Z,0.1978,1.8580,0.2445,-0.0751,0.0736,0.1912,33.8823,-4.7782,-127.3277,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.216Z,0.1739,1.7657,0.2027,-0.0920,0.0379,0.1999,34.1375,-4.9625,-127.2964,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.226Z,0.1739,1.7657,0.2027,-0.1132,-0.0085,0.2042,34.0912,-4.7814,-127.2505,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.237Z,0.2026,1.7161,0.2199,-0.1420,-0.0383,0.1955,33.9337,-4.8890,-127.2845,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.246Z,0.3515,1.7051,0.4237,-0.1762,-0.0349,0.1786,33.8988,-4.7114,-127.2517,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.256Z,0.3515,1.7051,0.4237,-0.1924,-0.0165,0.1510,33.8990,-4.8216,-127.3585,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.265Z,0.3348,1.6106,0.6902,-0.1623,-0.0143,0.1103,33.8941,-4.8201,-127.4795,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.276Z,0.2906,1.4669,1.6339,-0.0960,-0.0526,0.0513,33.9474,-4.6444,-127.2850,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.287Z,0.2906,1.4669,1.6339,-0.0229,-0.1104,-0.0166,33.8140,-4.7178,-127.4860,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.296Z,0.2448,1.3681,1.9973,0.0224,-0.1645,-0.0711,33.6813,-4.6585,-127.8088,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.307Z,0.0379,1.2245,2.0310,0.0310,-0.1760,-0.0902,33.6629,-4.5630,-127.4414,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.316Z,0.0379,1.2245,2.0310,-0.0107,-0.1315,-0.0627,33.4633,-4.6805,-127.6413,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.326Z,-0.1256,1.1690,1.8328,-0.0739,-0.0330,0.0059,33.6056,-4.7332,-127.6052,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.337Z,-0.6187,0.9911,1.6603,-0.1350,0.0700,0.1112,33.6056,-4.7332,-127.6052,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.346Z,-0.6187,0.9911,1.6603,-0.1856,0.1488,0.2214,33.5799,-4.7967,-127.2955,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.356Z,-0.8351,0.8575,1.6724,-0.2175,0.1896,0.3195,33.4477,-4.5993,-127.2586,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.366Z,-1.0461,0.4892,1.6940,-0.2367,0.1883,0.3929,33.6029,-4.5204,-127.0307,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.376Z,-1.0461,0.4892,1.6940,-0.2533,0.1346,0.4401,33.5812,-4.5608,-127.5172,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.386Z,-1.1108,0.2157,1.6435,-0.2424,0.0342,0.4530,33.6649,-4.4815,-127.2956,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.396Z,-1.0116,-0.3851,1.5238,-0.1897,-0.0944,0.4133,33.8125,-4.5989,-127.3464,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.406Z,-1.0116,-0.3851,1.5238,-0.0967,-0.2234,0.3173,33.5539,-4.7075,-127.1273,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.416Z,-0.7502,-0.4422,1.4694,0.0162,-0.3034,0.1899,33.6125,-4.6333,-127.3915,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.426Z,-0.3038,-0.1885,1.0767,0.1353,-0.3059,0.0796,33.1712,-4.7400,-127.4522,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.437Z,-0.3038,-0.1885,1.0767,0.2169,-0.2197,0.0237,33.0872,-4.9528,-127.3643,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.446Z,-0.2700,-0.0151,0.7373,0.2505,-0.0758,0.0317,33.1163,-4.8636,-127.3433,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.456Z,-0.5871,0.3868,-0.0997,0.2267,0.0522,0.0986,32.8649,-5.1301,-127.5426,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.466Z,-0.5871,0.3868,-0.0997,0.1511,0.1151,0.1996,32.9856,-5.3078,-127.4102,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.476Z,-0.7877,0.5361,-0.5491,0.0147,0.1316,0.2921,33.0166,-5.3535,-127.5719,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.488Z,-1.0285,0.6296,-1.2902,-0.1404,0.1822,0.3790,33.0143,-5.3441,-127.3021,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.496Z,-1.0285,0.6296,-1.2902,-0.2759,0.2283,0.4679,33.4350,-5.4601,-126.9024,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.506Z,-1.0820,0.4715,-1.2501,-0.3573,0.2556,0.5294,33.3891,-5.4812,-126.8319,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.516Z,-0.9975,0.1083,-0.5036,-0.3622,0.2185,0.5531,33.6023,-5.6475,-126.7009,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.526Z,-0.9975,0.1083,-0.5036,-0.3014,0.1266,0.5221,33.6750,-5.3518,-126.7110,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.537Z,-0.7856,0.0313,-0.1276,-0.1936,-0.0033,0.4498,33.5736,-5.3415,-126.8236,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.546Z,-0.3051,-0.0536,0.0829,-0.0747,-0.1233,0.3572,33.5785,-5.5578,-126.8639,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.556Z,-0.3051,-0.0536,0.0829,0.0284,-0.2002,0.2670,33.3328,-5.5466,-127.1071,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.566Z,-0.0884,0.0064,-0.0783,0.0878,-0.2654,0.1929,33.2209,-5.6875,-127.3974,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.576Z,0.2088,0.2198,-1.0671,0.0732,-0.2916,0.1466,33.2625,-5.8733,-126.9589,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.587Z,0.2088,0.2198,-1.0671,0.0177,-0.2058,0.1325,32.9099,-5.9738,-127.1708,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.596Z,0.1490,0.2559,-1.6028,-0.0133,-0.0424,0.1514,32.8918,-5.8508,-127.0791,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.607Z,0.0405,0.2942,-1.5033,0.0282,0.1445,0.1879,32.8918,-5.8508,-127.0791,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.616Z,0.0405,0.2942,-1.5033,0.1367,0.2468,0.2085,33.0529,-5.7811,-127.0006,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.627Z,0.0620,0.3692,-1.1009,0.2570,0.2604,0.2081,33.4458,-6.3199,-126.5348,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.639Z,0.0456,0.4122,-1.0733,0.3528,0.2109,0.1890,33.4458,-6.3199,-126.5348,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.646Z,0.0456,0.4122,-1.0733,0.3970,0.1363,0.1489,33.5598,-6.4995,-126.7749,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.656Z,0.0501,0.2920,-1.3837,0.3869,0.0829,0.0820,33.7077,-6.8597,-126.9413,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.667Z,0.2988,0.2571,-2.2658,0.3245,0.0735,-0.0111,33.6924,-6.8922,-126.8957,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.676Z,0.2988,0.2571,-2.2658,0.2332,0.1001,-0.1198,33.6479,-7.2749,-127.0624,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.687Z,0.5367,0.3632,-2.4843,0.1497,0.0971,-0.2118,33.8731,-7.1638,-126.5092,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.696Z,0.5367,0.3632,-2.4843,0.0768,0.0328,-0.2785,33.7925,-7.0077,-126.8231,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.706Z,0.4171,0.6786,-2.3171,0.0289,-0.0290,-0.3175,33.8753,-7.2190,-126.7857,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.716Z,0.0971,0.7407,-2.0672,0.0041,-0.0616,-0.3202,33.9548,-7.1458,-126.9176,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.726Z,-0.5419,0.7120,-1.1831,0.0231,-0.0213,-0.2916,33.8042,-7.0809,-126.9800,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.737Z,-0.5419,0.7120,-1.1831,0.1081,0.0788,-0.2355,33.5697,-6.8311,-126.6972,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.745Z,-0.7502,0.6612,-0.5485,0.1081,0.0788,-0.2355,33.8633,-7.0166,-126.8341,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.758Z,-0.7787,0.7749,0.5997,0.3613,0.3716,-0.1294,33.9614,-7.1169,-126.7766,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.766Z,-0.7787,0.7749,0.5997,0.4510,0.4627,-0.1127,34.2278,-7.1075,-126.4801,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.776Z,-0.5966,0.8426,0.9043,0.4770,0.4633,-0.1270,34.4807,-7.2975,-126.5218,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.788Z,-0.2271,1.1088,0.8399,0.4770,0.4633,-0.1270,34.5990,-7.7281,-126.0855,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.795Z,-0.2271,1.1088,0.8399,0.4322,0.4029,-0.1538,35.0834,-7.9183,-125.8555,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.806Z,-0.1835,1.0580,0.7324,0.1850,0.1663,-0.1571,35.1100,-8.0886,-125.8194,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.816Z,-0.1835,1.0580,0.7324,0.0450,-0.0520,-0.1296,35.2513,-7.9504,-125.5901,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.826Z,-0.5718,0.6032,0.7905,-0.0732,-0.3407,-0.1072,35.1578,-7.9046,-125.5475,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.837Z,-0.6685,0.4292,0.8419,-0.0732,-0.3407,-0.1072,34.7517,-8.0126,-125.7685,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.845Z,-0.6685,0.4292,0.8419,-0.1724,-0.6473,-0.1112,34.3454,-7.7412,-126.1213,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.856Z,-0.2048,0.1789,0.6707,-0.3528,-1.0969,-0.2673,33.8358,-7.4855,-126.4209,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.867Z,0.3218,0.2616,0.4978,-0.4266,-1.1849,-0.3786,33.1468,-7.1643,-126.6688,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.877Z,0.3218,0.2616,0.4978,-0.5015,-1.1677,-0.4793,32.5243,-6.8761,-126.9835,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.887Z,1.3920,0.6913,0.3424,-0.5015,-1.1677,-0.4793,31.9894,-6.3998,-126.9751,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.895Z,1.4420,0.7665,0.3372,-0.5493,-0.9987,-0.5376,31.6634,-6.0327,-127.2651,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.907Z,1.4420,0.7665,0.3372,-0.3474,-0.3374,-0.5041,31.4537,-5.6905,-127.5118,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.917Z,1.2069,0.5270,1.5084,-0.0747,0.0290,-0.4380,31.1121,-5.3882,-127.3780,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.927Z,0.9591,0.4044,2.2427,0.2598,0.3096,-0.3655,31.5307,-5.4743,-126.9666,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.939Z,0.4101,0.1875,2.5478,0.2598,0.3096,-0.3655,31.7528,-5.5631,-126.9470,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.945Z,0.4101,0.1875,2.5478,0.5563,0.4454,-0.3007,31.7843,-5.9415,-127.1163,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.956Z,0.1595,0.1027,1.7547,0.7308,0.4970,-0.2485,32.2969,-6.3575,-126.5750,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.967Z,0.1595,0.1027,1.7547,0.7348,0.5143,-0.1999,32.6212,-6.4144,-126.4551,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.976Z,0.0017,0.3707,-0.5525,0.5962,0.5168,-0.1244,32.6212,-6.4144,-126.4551,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.987Z,-0.1074,0.4777,-1.4683,0.3688,0.4823,-0.0303,32.9601,-6.7267,-125.9538,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:14.995Z,-0.1074,0.4777,-1.4683,0.0920,0.3950,0.0731,32.8992,-6.8165,-126.0987,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:15.006Z,-0.3900,0.5703,-2.4493,-0.1901,0.2624,0.1745,33.1514,-6.8491,-126.0213,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:15.016Z,-0.5160,0.4488,-2.5122,-0.4262,0.1174,0.2697,33.1207,-6.6129,-125.9025,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:15.026Z,-0.5160,0.4488,-2.5122,-0.5900,-0.0207,0.3444,33.0494,-6.5667,-126.2173,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:15.037Z,-0.5622,-0.0057,-1.7292,-0.6474,-0.1377,0.3822,33.1679,-6.3087,-125.8604,37.42278651478471,-122.16389089625362,29.1421,0.0000
2024-11-15T22:01:15.045Z,-0.4900,-0.2097,-1.1919,-0.6077,-0.2083,0.3698,33.1343,-5.8592,-125.9616,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.056Z,-0.4900,-0.2097,-1.1919,-0.4717,-0.2166,0.3229,32.9181,-5.7936,-126.4557,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.066Z,-0.0072,-0.3968,-0.2351,-0.2832,-0.1687,0.2583,32.7756,-5.5997,-125.8035,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.076Z,0.0972,-0.3471,-0.0183,-0.0734,-0.1061,0.1999,32.6732,-5.6580,-125.7614,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.089Z,0.1147,-0.1576,-0.2780,0.1216,-0.0396,0.1610,32.5695,-5.7878,-126.1297,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.095Z,0.1147,-0.1576,-0.2780,0.2702,0.0038,0.1432,32.7240,-5.7832,-125.5231,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.106Z,0.1325,0.0259,-0.7487,0.3382,0.0268,0.1463,32.6498,-6.0331,-125.9321,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.116Z,0.1325,0.0259,-0.7487,0.3320,0.0367,0.1758,32.6904,-6.2362,-125.4970,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.126Z,0.0987,0.3400,-1.7011,0.2683,0.0356,0.2177,32.7629,-6.2972,-125.6485,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.137Z,0.1536,0.4462,-1.9121,0.1889,0.0112,0.2575,32.7496,-6.5342,-125.3117,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.145Z,0.1536,0.4462,-1.9121,0.1357,-0.0241,0.2657,32.7026,-6.8506,-125.7484,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.156Z,0.5674,0.6562,-1.6156,0.1145,-0.0672,0.2414,32.4698,-6.9787,-125.6732,37.422785934301565,-122.1638976250561,29.0449,0.0000
2024-11-15T22:01:15.166Z,0.7196,0.6713,-1.2876,0.1097,-0.0869,0.1872,32.6856,-6.9771,-125.3764,37.422785934301565,-122.1638976250561,29.0449,0.0000
